pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
Pathways of neurodegeneration,neurodegenerat,ND6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,ND5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,GRIA2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000120251
Pathways of neurodegeneration,neurodegenerat,GRIA3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000125675
Pathways of neurodegeneration,neurodegenerat,GRIA1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000155511
Pathways of neurodegeneration,neurodegenerat,ATP8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,UQCRB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000156467
Pathways of neurodegeneration,neurodegenerat,ATP6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,FASLG,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000117560
Pathways of neurodegeneration,neurodegenerat,UQCRH,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000173660
Pathways of neurodegeneration,neurodegenerat,ATXN3L,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000123594
Pathways of neurodegeneration,neurodegenerat,GRIA4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000152578
Pathways of neurodegeneration,neurodegenerat,MAP2K6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000108984
Pathways of neurodegeneration,neurodegenerat,MAP2K7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000076984
Pathways of neurodegeneration,neurodegenerat,GPX1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000233276
Pathways of neurodegeneration,neurodegenerat,FUS,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000089280
Pathways of neurodegeneration,neurodegenerat,GPX3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000211445
Pathways of neurodegeneration,neurodegenerat,GPX2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176153
Pathways of neurodegeneration,neurodegenerat,GPX5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000224586
Pathways of neurodegeneration,neurodegenerat,APAF1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000120868
Pathways of neurodegeneration,neurodegenerat,BDNF,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176697
Pathways of neurodegeneration,neurodegenerat,GPX7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000116157
Pathways of neurodegeneration,neurodegenerat,GPX6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198704
Pathways of neurodegeneration,neurodegenerat,EIF2AK3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000172071
Pathways of neurodegeneration,neurodegenerat,GPX8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000164294
Pathways of neurodegeneration,neurodegenerat,WIPI1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000070540
Pathways of neurodegeneration,neurodegenerat,NDUFC2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000151366
Pathways of neurodegeneration,neurodegenerat,WIPI2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000157954
Pathways of neurodegeneration,neurodegenerat,NDUFC1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000109390
Pathways of neurodegeneration,neurodegenerat,TNFRSF1A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000067182
Pathways of neurodegeneration,neurodegenerat,TNFRSF1B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000028137
Pathways of neurodegeneration,neurodegenerat,CDK5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000164885
Pathways of neurodegeneration,neurodegenerat,BCL2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000171791
Pathways of neurodegeneration,neurodegenerat,PIK3C3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000078142
Pathways of neurodegeneration,neurodegenerat,SMCR8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176994
Pathways of neurodegeneration,neurodegenerat,CYTB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,MCU,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000156026
Pathways of neurodegeneration,neurodegenerat,NDUFB9,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000147684
Pathways of neurodegeneration,neurodegenerat,SLC25A4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000151729
Pathways of neurodegeneration,neurodegenerat,NDUFB8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000166136
Pathways of neurodegeneration,neurodegenerat,NDUFB7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000099795
Pathways of neurodegeneration,neurodegenerat,NDUFB6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000165264
Pathways of neurodegeneration,neurodegenerat,COX4I2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000131055
Pathways of neurodegeneration,neurodegenerat,NDUFB5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000136521
Pathways of neurodegeneration,neurodegenerat,LRRK2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000188906
Pathways of neurodegeneration,neurodegenerat,NDUFB4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000065518
Pathways of neurodegeneration,neurodegenerat,ITPR2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000123104
Pathways of neurodegeneration,neurodegenerat,NDUFB3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000119013
Pathways of neurodegeneration,neurodegenerat,ITPR3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000096433
Pathways of neurodegeneration,neurodegenerat,NDUFB2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000090266
Pathways of neurodegeneration,neurodegenerat,NDUFB1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000183648
Pathways of neurodegeneration,neurodegenerat,KLC2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000174996
Pathways of neurodegeneration,neurodegenerat,KLC1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000126214
Pathways of neurodegeneration,neurodegenerat,ITPR1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000150995
Pathways of neurodegeneration,neurodegenerat,KLC4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000137171
Pathways of neurodegeneration,neurodegenerat,KLC3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000104892
Pathways of neurodegeneration,neurodegenerat,DVL1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000107404
Pathways of neurodegeneration,neurodegenerat,DVL2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000004975
Pathways of neurodegeneration,neurodegenerat,DVL3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000161202
Pathways of neurodegeneration,neurodegenerat,COX4I1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000131143
Pathways of neurodegeneration,neurodegenerat,NDUFA9,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000139180
Pathways of neurodegeneration,neurodegenerat,NDUFA8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000119421
Pathways of neurodegeneration,neurodegenerat,NDUFA7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000267855
Pathways of neurodegeneration,neurodegenerat,NDUFA6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000184983
Pathways of neurodegeneration,neurodegenerat,NDUFA5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000128609
Pathways of neurodegeneration,neurodegenerat,ADRM1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000130706
Pathways of neurodegeneration,neurodegenerat,NDUFA4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000189043
Pathways of neurodegeneration,neurodegenerat,NDUFA3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000170906
Pathways of neurodegeneration,neurodegenerat,NDUFA2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000131495
Pathways of neurodegeneration,neurodegenerat,NDUFA1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000125356
Pathways of neurodegeneration,neurodegenerat,MTOR,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198793
Pathways of neurodegeneration,neurodegenerat,VAPB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000124164
Pathways of neurodegeneration,neurodegenerat,SLC25A6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000292334
Pathways of neurodegeneration,neurodegenerat,SLC25A6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000169100
Pathways of neurodegeneration,neurodegenerat,UBA52,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000221983
Pathways of neurodegeneration,neurodegenerat,SLC25A5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000005022
Pathways of neurodegeneration,neurodegenerat,BECN1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000126581
Pathways of neurodegeneration,neurodegenerat,BECN2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000196289
Pathways of neurodegeneration,neurodegenerat,AMBRA1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000110497
Pathways of neurodegeneration,neurodegenerat,HSD17B10,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000072506
Pathways of neurodegeneration,neurodegenerat,BAK1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000030110
Pathways of neurodegeneration,neurodegenerat,SPG11,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000104133
Pathways of neurodegeneration,neurodegenerat,TRAP1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000126602
Pathways of neurodegeneration,neurodegenerat,MAPK13,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000156711
Pathways of neurodegeneration,neurodegenerat,MAPK14,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000112062
Pathways of neurodegeneration,neurodegenerat,MAPK11,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000185386
Pathways of neurodegeneration,neurodegenerat,MAPK12,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000188130
Pathways of neurodegeneration,neurodegenerat,APC,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000134982
Pathways of neurodegeneration,neurodegenerat,MAPK10,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000109339
Pathways of neurodegeneration,neurodegenerat,ULK2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000083290
Pathways of neurodegeneration,neurodegenerat,ULK1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000177169
Pathways of neurodegeneration,neurodegenerat,CALM2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000143933
Pathways of neurodegeneration,neurodegenerat,CALM3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000160014
Pathways of neurodegeneration,neurodegenerat,CALM1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198668
Pathways of neurodegeneration,neurodegenerat,STX1A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000106089
Pathways of neurodegeneration,neurodegenerat,APP,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000142192
Pathways of neurodegeneration,neurodegenerat,CALML6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000169885
Pathways of neurodegeneration,neurodegenerat,LRP6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000070018
Pathways of neurodegeneration,neurodegenerat,UQCR10,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000184076
Pathways of neurodegeneration,neurodegenerat,CALML3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000178363
Pathways of neurodegeneration,neurodegenerat,LRP5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000162337
Pathways of neurodegeneration,neurodegenerat,CALML4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000129007
Pathways of neurodegeneration,neurodegenerat,CALML5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000178372
Pathways of neurodegeneration,neurodegenerat,UQCR11,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000127540
Pathways of neurodegeneration,neurodegenerat,UBE2L6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000156587
Pathways of neurodegeneration,neurodegenerat,UBE2L3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000185651
Pathways of neurodegeneration,neurodegenerat,FRAT1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000165879
Pathways of neurodegeneration,neurodegenerat,FRAT2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000181274
Pathways of neurodegeneration,neurodegenerat,COX8A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176340
Pathways of neurodegeneration,neurodegenerat,COX8C,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000187581
Pathways of neurodegeneration,neurodegenerat,XBP1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000100219
Pathways of neurodegeneration,neurodegenerat,RAB39B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000155961
Pathways of neurodegeneration,neurodegenerat,CSNK1E,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000213923
Pathways of neurodegeneration,neurodegenerat,COX7A2L,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000115944
Pathways of neurodegeneration,neurodegenerat,CSNK2B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000204435
Pathways of neurodegeneration,neurodegenerat,UBE2J1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198833
Pathways of neurodegeneration,neurodegenerat,DNALI1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000163879
Pathways of neurodegeneration,neurodegenerat,UBE2J2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000160087
Pathways of neurodegeneration,neurodegenerat,TUBB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000196230
Pathways of neurodegeneration,neurodegenerat,UBE2G2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000184787
Pathways of neurodegeneration,neurodegenerat,ATP5F1D,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000099624
Pathways of neurodegeneration,neurodegenerat,ATP5F1E,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000124172
Pathways of neurodegeneration,neurodegenerat,COX6C,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000164919
Pathways of neurodegeneration,neurodegenerat,UBE2G1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000132388
Pathways of neurodegeneration,neurodegenerat,IL1A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000115008
Pathways of neurodegeneration,neurodegenerat,IL1B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000125538
Pathways of neurodegeneration,neurodegenerat,MAPT,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000186868
Pathways of neurodegeneration,neurodegenerat,ACTR10,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000131966
Pathways of neurodegeneration,neurodegenerat,COX7C,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000127184
Pathways of neurodegeneration,neurodegenerat,COX7B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000131174
Pathways of neurodegeneration,neurodegenerat,ACTR1A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000138107
Pathways of neurodegeneration,neurodegenerat,PPP3CA,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000138814
Pathways of neurodegeneration,neurodegenerat,PPP3CB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000107758
Pathways of neurodegeneration,neurodegenerat,ACTR1B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000115073
Pathways of neurodegeneration,neurodegenerat,PPP3CC,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000120910
Pathways of neurodegeneration,neurodegenerat,UCHL1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000154277
Pathways of neurodegeneration,neurodegenerat,FADD,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000168040
Pathways of neurodegeneration,neurodegenerat,SPTBN2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000173898
Pathways of neurodegeneration,neurodegenerat,ATP5PF,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000154723
Pathways of neurodegeneration,neurodegenerat,ATP5PD,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000167863
Pathways of neurodegeneration,neurodegenerat,ATP5PB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000116459
Pathways of neurodegeneration,neurodegenerat,ND4L,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],
Pathways of neurodegeneration,neurodegenerat,NDUFAB1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000004779
Pathways of neurodegeneration,neurodegenerat,ATP5PO,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000241837
Pathways of neurodegeneration,neurodegenerat,CDK5R1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176749
Pathways of neurodegeneration,neurodegenerat,HIP1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000127946
Pathways of neurodegeneration,neurodegenerat,RYR2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198626
Pathways of neurodegeneration,neurodegenerat,RYR3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000198838
Pathways of neurodegeneration,neurodegenerat,COX5A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000178741
Pathways of neurodegeneration,neurodegenerat,TOMM40,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000130204
Pathways of neurodegeneration,neurodegenerat,RYR1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000196218
Pathways of neurodegeneration,neurodegenerat,CTNNB1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000168036
Pathways of neurodegeneration,neurodegenerat,DERL1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000136986
Pathways of neurodegeneration,neurodegenerat,COX5B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000135940
Pathways of neurodegeneration,neurodegenerat,ATP5F1A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000152234
Pathways of neurodegeneration,neurodegenerat,ATP5F1B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000110955
Pathways of neurodegeneration,neurodegenerat,ATP5F1C,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000165629
Pathways of neurodegeneration,neurodegenerat,RAB8A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000167461
Pathways of neurodegeneration,neurodegenerat,HRAS,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000174775
Pathways of neurodegeneration,neurodegenerat,RAC1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000136238
Pathways of neurodegeneration,neurodegenerat,WNT5A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000114251
Pathways of neurodegeneration,neurodegenerat,WNT5B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000111186
Pathways of neurodegeneration,neurodegenerat,SDHD,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000204370
Pathways of neurodegeneration,neurodegenerat,COX7B2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000170516
Pathways of neurodegeneration,neurodegenerat,SDHB,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000117118
Pathways of neurodegeneration,neurodegenerat,SDHC,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000143252
Pathways of neurodegeneration,neurodegenerat,GRIN1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000176884
Pathways of neurodegeneration,neurodegenerat,ERN1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000178607
Pathways of neurodegeneration,neurodegenerat,SDHA,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000073578
Pathways of neurodegeneration,neurodegenerat,FAS,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000026103
Pathways of neurodegeneration,neurodegenerat,PPIF,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000108179
Pathways of neurodegeneration,neurodegenerat,PPID,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000171497
Pathways of neurodegeneration,neurodegenerat,RAF1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000132155
Pathways of neurodegeneration,neurodegenerat,PRKN,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000185345
Pathways of neurodegeneration,neurodegenerat,RELA,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000173039
Pathways of neurodegeneration,neurodegenerat,NDUFB11,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000147123
Pathways of neurodegeneration,neurodegenerat,CHRNA7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000175344
Pathways of neurodegeneration,neurodegenerat,NDUFB10,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000140990
Pathways of neurodegeneration,neurodegenerat,COX6A2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000156885
Pathways of neurodegeneration,neurodegenerat,COX6A1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000111775
Pathways of neurodegeneration,neurodegenerat,KIF5A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000155980
Pathways of neurodegeneration,neurodegenerat,KIF5C,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000168280
Pathways of neurodegeneration,neurodegenerat,KIF5B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000170759
Pathways of neurodegeneration,neurodegenerat,CAPN1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000014216
Pathways of neurodegeneration,neurodegenerat,CAPN2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000162909
Pathways of neurodegeneration,neurodegenerat,NDUFV3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000160194
Pathways of neurodegeneration,neurodegenerat,NDUFV2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000178127
