pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
Viral Infection Pathways,viral,NUP205,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000155561
Viral Infection Pathways,viral,RB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000139687
Viral Infection Pathways,viral,RPL11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000142676
Viral Infection Pathways,viral,RPL10,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000147403
Viral Infection Pathways,viral,TUBAL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000178462
Viral Infection Pathways,viral,RPL13,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000167526
Viral Infection Pathways,viral,SERPINE1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000106366
Viral Infection Pathways,viral,RPL12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000197958
Viral Infection Pathways,viral,RPS4Y2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000280969
Viral Infection Pathways,viral,RPS4Y1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000129824
Viral Infection Pathways,viral,MTA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000182979
Viral Infection Pathways,viral,MTA2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000149480
Viral Infection Pathways,viral,IGKV1-17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000240382
Viral Infection Pathways,viral,NUP85,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000125450
Viral Infection Pathways,viral,IGKV1-16,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000240864
Viral Infection Pathways,viral,PABPN1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000100836
Viral Infection Pathways,viral,MVB12B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196814
Viral Infection Pathways,viral,RPL15,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000174748
Viral Infection Pathways,viral,MVB12A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000141971
Viral Infection Pathways,viral,RPL14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000188846
Viral Infection Pathways,viral,VPS11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000160695
Viral Infection Pathways,viral,RPL17,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000265681
Viral Infection Pathways,viral,IGKV1-12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000243290
Viral Infection Pathways,viral,NUP88,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000108559
Viral Infection Pathways,viral,MTA3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000057935
Viral Infection Pathways,viral,RPL19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000108298
Viral Infection Pathways,viral,ST3GAL1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000008513
Viral Infection Pathways,viral,VPS16,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000215305
Viral Infection Pathways,viral,RPL18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000063177
Viral Infection Pathways,viral,ST3GAL2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000157350
Viral Infection Pathways,viral,ST3GAL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000126091
Viral Infection Pathways,viral,VPS18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000104142
Viral Infection Pathways,viral,ST3GAL4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000110080
Viral Infection Pathways,viral,TAF9B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000187325
Viral Infection Pathways,viral,RPL41,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000229117
Viral Infection Pathways,viral,UL144,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL146,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL148,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL147,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,RPL3L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000140986
Viral Infection Pathways,viral,H2AC25,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000181218
Viral Infection Pathways,viral,H2AC20,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000184260
Viral Infection Pathways,viral,H2AC21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000184270
Viral Infection Pathways,viral,RPL5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000122406
Viral Infection Pathways,viral,POM121,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196313
Viral Infection Pathways,viral,RPL6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000089009
Viral Infection Pathways,viral,RPL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000100316
Viral Infection Pathways,viral,RPL31,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000071082
Viral Infection Pathways,viral,PATJ,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000132849
Viral Infection Pathways,viral,RPL30,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000156482
Viral Infection Pathways,viral,RPL4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000174444
Viral Infection Pathways,viral,RPL32,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000144713
Viral Infection Pathways,viral,RPL35,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000136942
Viral Infection Pathways,viral,RPL34,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000109475
Viral Infection Pathways,viral,NEDD4L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000049759
Viral Infection Pathways,viral,ELK1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000126767
Viral Infection Pathways,viral,RPL9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000163682
Viral Infection Pathways,viral,H2AC18,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000288825
Viral Infection Pathways,viral,RPL7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000147604
Viral Infection Pathways,viral,RPL8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000161016
Viral Infection Pathways,viral,H2AC12,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000274997
Viral Infection Pathways,viral,H2AC14,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000276368
Viral Infection Pathways,viral,GJA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000152661
Viral Infection Pathways,viral,POM121C,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000272391
Viral Infection Pathways,viral,H2AC11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196787
Viral Infection Pathways,viral,NUP62,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000213024
Viral Infection Pathways,viral,AP1S3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000152056
Viral Infection Pathways,viral,RPL37,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000145592
Viral Infection Pathways,viral,AP1S2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000182287
Viral Infection Pathways,viral,RPL36,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000130255
Viral Infection Pathways,viral,RPL39,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000198918
Viral Infection Pathways,viral,PLCG2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000197943
Viral Infection Pathways,viral,RPL38,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000172809
Viral Infection Pathways,viral,CSNK1A1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000113712
Viral Infection Pathways,viral,TRM3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TRM2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TRM1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL120,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,NDC1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000058804
Viral Infection Pathways,viral,UL122,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL121,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL124,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL123,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TUBB2A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000137267
Viral Infection Pathways,viral,NCOR1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000141027
Viral Infection Pathways,viral,NCOR2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196498
Viral Infection Pathways,viral,SIKE1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000052723
Viral Infection Pathways,viral,TUBB2B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000137285
Viral Infection Pathways,viral,REP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,PB2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,PB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,REV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,ELL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000105656
Viral Infection Pathways,viral,RPN1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000163902
Viral Infection Pathways,viral,RPN2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000118705
Viral Infection Pathways,viral,UL130,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,CLTC,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000141367
Viral Infection Pathways,viral,UL133,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL132,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,CLTA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000122705
Viral Infection Pathways,viral,UL138,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TRIM4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000146833
Viral Infection Pathways,viral,AP1M1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000072958
Viral Infection Pathways,viral,RPS15A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000134419
Viral Infection Pathways,viral,HAVCR1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000113249
Viral Infection Pathways,viral,AP1M2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000129354
Viral Infection Pathways,viral,BRD4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000141867
Viral Infection Pathways,viral,IFNGR1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000027697
Viral Infection Pathways,viral,IFNGR2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000159128
Viral Infection Pathways,viral,GTF2H1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000110768
Viral Infection Pathways,viral,GTF2H2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000145736
Viral Infection Pathways,viral,UL102,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,GTF2H3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000111358
Viral Infection Pathways,viral,STING1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000184584
Viral Infection Pathways,viral,GTF2H4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000213780
Viral Infection Pathways,viral,UL104,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,GTF2H5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000272047
Viral Infection Pathways,viral,TUBB4B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000188229
Viral Infection Pathways,viral,UL103,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TUBB4A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000104833
Viral Infection Pathways,viral,MAP1B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000131711
Viral Infection Pathways,viral,UBE2V1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000244687
Viral Infection Pathways,viral,IGLV3-19,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211663
Viral Infection Pathways,viral,CTDP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000060069
Viral Infection Pathways,viral,ENV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL114,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UL117,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,IGLV3-25,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211659
Viral Infection Pathways,viral,IFIH1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000115267
Viral Infection Pathways,viral,RNF135,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000181481
Viral Infection Pathways,viral,IGLV3-27,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211658
Viral Infection Pathways,viral,TAF7L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000102387
Viral Infection Pathways,viral,IGLV3-21,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211662
Viral Infection Pathways,viral,VPR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,ELOA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000011007
Viral Infection Pathways,viral,ELOB,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000103363
Viral Infection Pathways,viral,ELOC,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000154582
Viral Infection Pathways,viral,VPU,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,UVRAG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000198382
Viral Infection Pathways,viral,SARS CORONAVIRUS,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,COMPLETE GENOME,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,SUPT16H,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000092201
Viral Infection Pathways,viral,RPS8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000142937
Viral Infection Pathways,viral,RPS9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000170889
Viral Infection Pathways,viral,RPS6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000137154
Viral Infection Pathways,viral,RPS7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000171863
Viral Infection Pathways,viral,GTF2F1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000125651
Viral Infection Pathways,viral,GTF2F2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000188342
Viral Infection Pathways,viral,RPSA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000168028
Viral Infection Pathways,viral,PPP1CA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000172531
Viral Infection Pathways,viral,PPP1CB,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000213639
Viral Infection Pathways,viral,TUBA8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000183785
Viral Infection Pathways,viral,SNRPF,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000139343
Viral Infection Pathways,viral,CLEC4M,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000104938
Viral Infection Pathways,viral,SNRPG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000143977
Viral Infection Pathways,viral,FKBP4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000004478
Viral Infection Pathways,viral,SNRPE,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000182004
Viral Infection Pathways,viral,SNRPB,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000125835
Viral Infection Pathways,viral,RNMT,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000101654
Viral Infection Pathways,viral,GPS2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000132522
Viral Infection Pathways,viral,TUSC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000104723
Viral Infection Pathways,viral,GTF2B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000137947
Viral Infection Pathways,viral,TUBB1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000101162
Viral Infection Pathways,viral,GTF2E1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000153767
Viral Infection Pathways,viral,GTF2E2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000197265
Viral Infection Pathways,viral,PPP1CC,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000186298
Viral Infection Pathways,viral,PYCARD,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000103490
Viral Infection Pathways,viral,TUBB8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000261456
Viral Infection Pathways,viral,TUBB6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000176014
Viral Infection Pathways,viral,CYSLTR1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000173198
Viral Infection Pathways,viral,TUBB3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000258947
Viral Infection Pathways,viral,RBBP4,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000162521
Viral Infection Pathways,viral,RPS5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000083845
Viral Infection Pathways,viral,RBBP7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000102054
Viral Infection Pathways,viral,RPS2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000140988
Viral Infection Pathways,viral,RPS3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000149273
Viral Infection Pathways,viral,TUBB8B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000173213
Viral Infection Pathways,viral,TRAF3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000131323
Viral Infection Pathways,viral,IGLV1-40,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211653
Viral Infection Pathways,viral,PDCD6IP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000170248
Viral Infection Pathways,viral,RCAN3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000117602
Viral Infection Pathways,viral,NCL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000115053
Viral Infection Pathways,viral,RL1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,TRAF6,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000175104
Viral Infection Pathways,viral,BCL2L1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000171552
Viral Infection Pathways,viral,RAB5A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000144566
Viral Infection Pathways,viral,RAB5B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000111540
Viral Infection Pathways,viral,IFNAR1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000142166
Viral Infection Pathways,viral,IFNAR2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000159110
Viral Infection Pathways,viral,IRS1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000169047
Viral Infection Pathways,viral,CUL5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000166266
Viral Infection Pathways,viral,CUL3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000036257
Viral Infection Pathways,viral,IGHV4-59,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000224373
Viral Infection Pathways,viral,PHF21A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000135365
Viral Infection Pathways,viral,IGLV1-51,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211644
Viral Infection Pathways,viral,IPO5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000065150
Viral Infection Pathways,viral,IGLV1-44,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211651
Viral Infection Pathways,viral,TPR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000047410
Viral Infection Pathways,viral,IGLV1-47,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211648
Viral Infection Pathways,viral,TRS1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,RPL13A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000142541
Viral Infection Pathways,viral,PTPN11,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000179295
Viral Infection Pathways,viral,NEF,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,CDK9,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000136807
Viral Infection Pathways,viral,DNAJC3,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000102580
Viral Infection Pathways,viral,CDK8,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000132964
Viral Infection Pathways,viral,7SL RNA (ENSG00000222639),Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],
Viral Infection Pathways,viral,CDK7,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000134058
Viral Infection Pathways,viral,RPL37A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000197756
Viral Infection Pathways,viral,SOS1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000115904
Viral Infection Pathways,viral,GTF2A1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000165417
Viral Infection Pathways,viral,IGHV2-5,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211937
Viral Infection Pathways,viral,GTF2A2,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000140307
Viral Infection Pathways,viral,SEH1L,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000085415
Viral Infection Pathways,viral,IGHV4-34,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211956
Viral Infection Pathways,viral,VPS4A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000132612
Viral Infection Pathways,viral,VPS4B,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000119541
Viral Infection Pathways,viral,IGHV4-39,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000211959
Viral Infection Pathways,viral,RPL36A,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000241343
